"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Album Release Date","Disc Number","Track Number","Track Duration (ms)","Explicit","Popularity","Added By","Added At"
"spotify:track:2F53U4WQyxeRugPjnz7YNB","And You Don't Stop","spotify:artist:2S6A6zkTKElCA0BJku4FBZ","RHYMESTER","spotify:album:6zrFdNMs61qtw6dtYXSXyq","DEEP INSIDE of FILE RECORDS CLASSICS -compiled by YANATAKE & SEX山口-","2013-12-27","1","13","300506","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5JJZoq0IkbhyAtRfketBCg","夜の狩人","spotify:artist:5eiKcPuWYFwDQBL5v4LmfL, spotify:artist:2MBob5CiK87cd4F8m9NKpr, spotify:artist:7iHM4IinhrpzDrOiolBC7e","KOHEI JAPAN, キエるマキュウ, Utamaru","spotify:album:6zrFdNMs61qtw6dtYXSXyq","DEEP INSIDE of FILE RECORDS CLASSICS -compiled by YANATAKE & SEX山口-","2013-12-27","1","12","329493","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1LDqpiiN3BUzjaI2uzAewE","Hallelujah","spotify:artist:6dtjMqef6vOZ7FhJpixcHr","Young Juju","spotify:album:5etJzs3KFwvilg3A43GYib","juzzy 92'","2016-11-23","1","1","188326","true","11","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6q4doB25vYQHPbGek6cMe1","B R-ight / BANKROLL","spotify:artist:3zBimOdEMH8zaDJY2QkniH","DONY JOINT","spotify:album:2D37kJtxOJDYOTlSrPigdn","A 03 Tale,¥ella","2017-05-24","1","12","251613","true","2","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7iTZhjhWF4WHseAoxz7v06","Good Times feat. Ryohu","spotify:artist:3zBimOdEMH8zaDJY2QkniH","DONY JOINT","spotify:album:2D37kJtxOJDYOTlSrPigdn","A 03 Tale,¥ella","2017-05-24","1","6","194413","true","6","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3cAPJ8NEW198fxQdjPLtB6","TIME LIMIT","spotify:artist:5rNUVqgzCi4FX47RY8n9cx","Mizuki Ohira","spotify:album:6rM0f0LCXVdQLcU7JSmm3B","TRUE ROMANCE","2016-07-06","1","2","279658","false","10","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4sChYSRWYxafREENkTSitW","棄てるなどして","spotify:artist:012ldd58H1N5UZLxjMzV29","Izumi Makura","spotify:album:2VcSg0V4UDNCnpVdpeL69u","マイルーム・マイステージ","2013-10-11","1","3","172933","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:62qoqU7sd4ltyGQsEJQhXA","Twilight","spotify:artist:1b9vRjO7XViLb5YHlQpSjp, spotify:artist:25NGX5jxEMjc0M41t6BYeV","Osamu Ansai, haikarahakuti","spotify:album:2YMCmQ6PTybCUJjBQrrYVH","Twilight","2013","1","1","480000","false","8","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0yxiKY5XFwAFR3LWOCpHUX","Lost in Tokyo","spotify:artist:30TUV9gTBJ8ffWRMe3O2J0","Enjoy Music Club","spotify:album:0mD0bkOARmmmzKLcUJt5su","Lost in Tokyo","2019-05-09","1","1","252157","false","18","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0q9NgUcNHNQvs3jtGvL5E7","SAISEI","spotify:artist:76cI3VsDNJoORPA84esBZP, spotify:artist:1xM3qD3oQS9quA6J7caYGA","HOKUTO, WATT a.k.a. YOTTERUBUTTERU","spotify:album:4Hy7iOQOBWbuy8N0lQi3Wj","AMATEUR RHYTHM","2016-12-14","1","3","253220","false","12","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:10d1kwCiBGqwrHdfPnNzVJ","小こい円盤","spotify:artist:7EEGSEHvuzEc2x4dhZPb50, spotify:artist:3mCmA8b385MK9kihXJzysw","Gagle, Shinsuke Sugahara","spotify:album:31d2KIWreH8IPeHT3YrzE4","VANTA BLACK","2018-01-12","1","6","280925","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6BmDWtuIB3F5yMCb0tCYza","Bohemian Style","spotify:artist:7EEGSEHvuzEc2x4dhZPb50","Gagle","spotify:album:31d2KIWreH8IPeHT3YrzE4","VANTA BLACK","2018-01-12","1","4","245852","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6eF1YZDBSqsUaSAug7fzpm","Life Is Good feat. Mos Def","spotify:artist:20KwmzwaVfUgjjmTsK9fjK","DJ DECKSTREAM","spotify:album:4mBmSzl5X0VYVHQ50YXBRO","DECKSTREAM SOUNDTRACKS 2","2009","1","8","254093","false","24","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2mMWya33dcFDhIALxSEsAI","DARE","spotify:artist:1xM3qD3oQS9quA6J7caYGA, spotify:artist:5D1gEof2ic58GNpkJC82Tc, spotify:artist:17KGXjw5aI64NoEEMdhAdl","WATT a.k.a. YOTTERUBUTTERU, HUNGER, POCYOMKIN","spotify:album:74tEQOl4hMTQcvM58rObsM","DARE","2019-09-25","1","1","237386","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7BckL8ZS9abEnQu8I7AIKo","湿った夜の儚き嵐","spotify:artist:1KYeeKVVJdWLzdB6MwQGmE","MGF","spotify:album:1PXndpKlmjJxI7WDB4H7bt","Real Estate","2019-03-29","1","5","253409","false","31","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4qmNLo9220V4TL3jdAIGZE","RUSH LIFE","spotify:artist:2eNLNPGrTxWd6BEvCNFpP2","Nao Kawamura","spotify:album:0f9IKLxVRkHgdQRX465Z76","Cue","2017-01-25","1","1","130434","false","7","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7dEmYBrzNtfZHdac8b7AZY","Can't go back","spotify:artist:2eNLNPGrTxWd6BEvCNFpP2","Nao Kawamura","spotify:album:6nhFHx5d9NrzgqCnUMEGwr","RESCUE","2017-07-26","1","4","293259","false","13","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6dM2eE0gA0gPi73wuHmawC","Tell Me (Do You Want My Love)","spotify:artist:7E8yETzDbHYASNxtFQysf7","Dynasty","spotify:album:55L8nb0dqvMuvEiVFojbN8","The Best of Dynasty","2014-09-29","1","17","332990","false","15","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1PdPAfSUz6faT0rszfsJbI","Native Riddim","spotify:artist:3OoNpyvA82LedOZWG3WE8Z","Coeo","spotify:album:4JpJlXgZLaXvE2LoSkEGCw","Native Riddim","2014-11-24","1","1","386053","false","48","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1TQ0zhwUNVnmRQZV2LvUXt","Japanese Woman","spotify:artist:3OoNpyvA82LedOZWG3WE8Z","Coeo","spotify:album:0QdpQJ0UPRpaQBGSruipTX","Tonic Edits Vol. 6 (The Japan Reworks)","2019-06-14","1","1","337397","false","43","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0q7JdAn2mQ20GjAIdKqIjX","Blue","spotify:artist:4nvFFLtv7ZqoTr83387uK4, spotify:artist:6aLdhHUqgdKE86xbtNmY8g, spotify:artist:6naXFodImN2DwRmKCQHAUt","Dynamicduo, Crush, SOLE","spotify:album:6Sd2Vxt7NeEfS82UYbToqf","Blue","2019-08-07","1","1","258185","false","40","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:09yUin57wiHtDDBLHm03bm","I Been","spotify:artist:0WjtdWS6su0f3jrW9aqEHl, spotify:artist:6aLdhHUqgdKE86xbtNmY8g","Berhana, Crush","spotify:album:22Iq9WjyCOFHzM6oxSIy8V","I Been","2019-09-25","1","1","185493","false","36","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6uinpqa2nfwWmlj0lOgAf0","NAPPA 나빠","spotify:artist:6aLdhHUqgdKE86xbtNmY8g","Crush","spotify:album:7jpFBDXV2iuM58UEwYaWdL","NAPPA 나빠","2019-08-28","1","1","194040","false","54","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6cjqrltcgMe98n6tcEF8Uu","Lookin 4 (Feat. Joyce Wrice, Devin Morrison)","spotify:artist:6aLdhHUqgdKE86xbtNmY8g, spotify:artist:24Cf1irKt7kcewb9OOkPum, spotify:artist:4AgZVM5339ZoMyg38nYyYW","Crush, Joyce Wrice, Devin Morrison","spotify:album:7jpFBDXV2iuM58UEwYaWdL","NAPPA 나빠","2019-08-28","1","2","283626","false","48","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4ta97KyyCWLCQAAFtOWFpy","Language","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","spotify:album:24FFBFTNl0Rraus5wPoQnH","Language","2012-04-10","1","1","368475","false","52","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1C6cfPAF4i2V8pWUPdHevc","Trippin (feat. Kehlani)","spotify:artist:5MbNzCW3qokGyoo9giHA3V, spotify:artist:0cGUm45nv7Z6M6qdXYQGTX","EARTHGANG, Kehlani","spotify:album:2JtlTPzThXs3Pvz8V2iBIB","Mirrorland","2019-09-06","1","11","257746","true","49","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:05WepN8vrMLJG5r8XRdLeL","INTRO","spotify:artist:4r63FhuTkUYltbVAg5TQnk","DaBaby","spotify:album:3HzUH9fh5DExUQXfIAt9wI","INTRO","2019-09-19","1","1","172800","true","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6Lme9Ly3CUl6CcHM2AeiQi","My Time","spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo","Lil Tecca","spotify:album:4hKkuLAGVE4IgN1V1Jkbzz","My Time","2019-07-15","1","1","122373","true","10","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7BlBVFwvbWvcwNcUarQmjk","Yo x Ti, Tu x Mi","spotify:artist:7ltDVBr6mKbRvohxheJ9h1, spotify:artist:1i8SpTcr7yvPOmcqrbnVXY","ROSALÍA, Ozuna","spotify:album:3844bY26oeSkqd06th4EYp","Yo x Ti, Tu x Mi","2019-08-15","1","1","201040","false","79","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2GC8vo2NO9u28G7kBIuP0j","Hands On Me","spotify:artist:5eKqhPrKad0J9xGAtq3rW7, spotify:artist:1r4hJ1h58CWwUQe3MxPuau, spotify:artist:7iZtZyCzp3LItcw1wtPI3D","BURNS, Maluma, Rae Sremmurd","spotify:album:1EM0ALQzFRdZLcqOXgKtIU","Hands On Me","2018-04-20","1","1","256240","false","56","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7jOC0woi0DlxRu3KpaUhWJ","Underwater","spotify:artist:32ipYqTHbUTacoBhiuo2Hy, spotify:artist:7gjUyv57FGMKDu9agyqW1Z, spotify:artist:4HUAGSGdrbp5JKBEClSIiG","WoodzSTHLM, Flores, Olle Grafström","spotify:album:3rk6GaQf2B5nSyM96mAmtO","Lighthouse","2015-11-20","1","2","237560","false","13","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5GjisoOfsN8qagrax01T4y","Wanna Be","spotify:artist:7GN9PivdemQRKjDt4z5Zv8","The Internet","spotify:album:27ThgFMUAx3MXLQ297DzWF","Hive Mind","2018-07-20","1","11","267400","false","56","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0xcixBq0BVoYkXdVGu7Z2O","Control Me (feat. Sakima)","spotify:artist:0eu5ptO2xQT6A8p6FBWJ6C, spotify:artist:2tg1rWk2rWaltTk0baRjRu","OBESØN, SAKIMA","spotify:album:29fRInS4imvg1fL9Tb6lRS","Control Me (feat. Sakima)","2015-10-18","1","1","256052","false","22","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5VlFh1L63t2WIL6IOmVlnr","Burn To Flames","spotify:artist:0eu5ptO2xQT6A8p6FBWJ6C","OBESØN","spotify:album:76e6RuB9CkihGfN3jA6vQ2","Burn To Flames","2018-10-17","1","1","254054","false","19","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4h5SPjtEEPa2Tam7DcgUuf","VIDEO","spotify:artist:1pvdS8wUgkkSZNPwkb6qg0, spotify:artist:43NKdJzrtzg9rAzmbIUdW8","Kuro, Shin Sakiura","spotify:album:4hnW7kQFsv60ccyuQxPAST","JUST SAYING HI","2019-09-18","1","1","260522","false","30","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:38YDsMGyaKxuoMtLAhHwYk","上海バンド","spotify:artist:5jgE1ulvZ7sJpjlTwAOWPd","Daichi Yamamoto","spotify:album:2JcROqtElR2OAg04HHsk0D","Andless","2019-09-04","1","3","230206","false","39","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:78Jpa8Y0TYz5ix0ZMNPoYT","She II feat. jjj","spotify:artist:5jgE1ulvZ7sJpjlTwAOWPd, spotify:artist:4BuaC48pvatn5gWSqV45cR","Daichi Yamamoto, JJJ","spotify:album:2JcROqtElR2OAg04HHsk0D","Andless","2019-09-04","1","15","215718","false","32","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1kQcX6cLpC57HQqqSRrHi4","Ring Ring (feat. Gaeko)","spotify:artist:5DIi2JWfQPTKffaVBlIYRn, spotify:artist:0tkHE1pQ5ZCgQb8WZ0ba79","Sik-K, Gaeko","spotify:album:48u7IqYux9zf5sUWVb6qcm","H.A.L.F (Have.A.Little.Fun)","2017-06-05","1","1","206613","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3zIjQaok7j5LeyfaSUJcBu","One Hand","spotify:artist:5g5eVr2vAQnd12Q1XCJD7R, spotify:artist:4LR3BRvTeWCiS1l16TqXVh","lophiile, Sophie Faith","spotify:album:08Y2FNHDlpJsK5BPgF4teN","To Forgive","2019-02-22","1","2","275446","false","21","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0QDjVTfQ9xmmG8oGnL4JjX","You're Gonna Need It","spotify:artist:5g5eVr2vAQnd12Q1XCJD7R, spotify:artist:7N3L5HZxQqxWSfhrrTNI29","lophiile, Jesse Boykins III","spotify:album:08Y2FNHDlpJsK5BPgF4teN","To Forgive","2019-02-22","1","4","188373","false","21","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:01uTpKllfvuSWvkUE1RFJ4","No Bus","spotify:artist:5g5eVr2vAQnd12Q1XCJD7R, spotify:artist:4hTL3jOgvZwOqegEZTOrCc, spotify:artist:0tbeZu9lv8YEKSQ9tZSslu","lophiile, Col3trane, Amber Mark","spotify:album:4m2yqKOPGQqWdgRNCAaTOh","No Bus","2019-09-25","1","1","184647","false","41","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6iJgRXcQMTxNtrL4YqjkLV","Modern Marvel","spotify:artist:0Mz5XE0kb1GBnbLQm2VbcO","Mos Def","spotify:album:5v3WMkjb8qzmVLREB2AuQR","The New Danger","2004-10-12","1","13","559626","true","32","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1pLdjo3lOBbMaoR4ZpybFH","Promise","spotify:artist:2NdeV5rLm47xAvogXrYhJX","Ciara","spotify:album:0hfJ35SzCkWesdUpLKXLto","The Evolution","2006","1","4","267413","false","58","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6KzNopU5jIbKmgHunaojmW","Play For Keeps","spotify:artist:0PJuk7yyhWqoTAQv0Dcw4w, spotify:artist:3Aum3IcJEKuGsWVPBZnvyU","KayFaraway, ROMderful","spotify:album:71mNSa2sSrqxj3qNR6HHF7","OASIS","2019-09-22","1","1","149854","false","13","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:636LazKOaRdauDNscdlnwV","Get My Way","spotify:artist:0PJuk7yyhWqoTAQv0Dcw4w, spotify:artist:3Aum3IcJEKuGsWVPBZnvyU, spotify:artist:74EhQOxqIuZSj1wsMLQabN","KayFaraway, ROMderful, Lou Phelps","spotify:album:71mNSa2sSrqxj3qNR6HHF7","OASIS","2019-09-22","1","2","175000","true","19","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7fmDFIFwwOlI69mcPG9gHJ","Hopscotch","spotify:artist:6q51K7RE7FGgLpXUclYtLG","Opal","spotify:album:2Zuzxf2URIJzuvmf2ttFkI","Hopscotch","2018-09-06","1","1","148085","true","42","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0Ilpk65GBe1sO2KbrzNqZH","Sunflower","spotify:artist:3VQDqjQ4wJyw8PzpGdlZpB","Colde","spotify:album:68DMCodGLgBv2W0EHbTFAr","Wave","2018-09-13","1","4","255000","false","45","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6BxeLxoipQZGxe9jBsblQH","Love - Burial Remix","spotify:artist:5BJa6TIqtoWm8QRRbfRmyt, spotify:artist:0uCCBpmg6MrPb1KY2msceF","Luke Slater, Burial","spotify:album:14buuP9acjqPiC3FvnhXcM","Love Remixes","2019-05-17","1","1","444293","false","30","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5YVmEWI1yfF3F6NbFnd729","Ghost Hardware","spotify:artist:0uCCBpmg6MrPb1KY2msceF","Burial","spotify:album:5gX8XtlbslloKTmj7FFvcF","Ghost Hardware","2007","1","1","294243","false","14","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6fxiSRvBOXwR8vhcIRTfbK","K&G Beat","spotify:artist:2AR42Ur9PcchQDtEdwkv4L","Floating Points","spotify:album:7mAyt777eJvPwj4KZoNUNK","J&W Beat","2009-07-06","1","2","394106","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1JnWpnDCNR0ldTOmBgOMve","Space-Wars (feat. Sporting Life)","spotify:artist:2Bgj9IzoI7ASgjBkQttakf, spotify:artist:5Q8ZKEsHuajOJBLw5wNeDU","Onyx Collective, Sporting Life","spotify:album:6foQdafLZofiLTdEgq2XH5","Space-Wars (feat. Sporting Life)","2018-09-06","1","1","260835","false","20","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0iAI4Nv50sU0LGRKmF555Z","Dirty Laundry","spotify:artist:7aA592KWirLsnfb5ulGWvU","Danny Brown","spotify:album:44qTyEwDulRyxbQz3LtZvq","Dirty Laundry","2019-09-05","1","1","184003","false","34","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2W7aGVjWM4K2bdbzEz4jQP","Blue Moon","spotify:artist:5MbNzCW3qokGyoo9giHA3V","EARTHGANG","spotify:album:2JtlTPzThXs3Pvz8V2iBIB","Mirrorland","2019-09-06","1","10","238586","true","44","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6NTknQKoiFKfDe7VsnY8kq","Armando’s Rhumba","spotify:artist:5olDKSsFhhmwh8UCWwKtpq, spotify:artist:4h3ydh5Bvy2DKRGLE078oq","Chick Corea, The Spanish Heart Band","spotify:album:2fM4QCvifFnt0h9aYsNETv","Antidote","2019-06-28","1","7","480026","false","23","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1rf6M4mawfxpGYSQ428WOP","Para el amor: Cantar!","spotify:artist:6LcWO77VeIUPqNY22N3fI0","Daymé Arocena","spotify:album:0CkIKQnRajbnEPPjqYlnsW","Sonocardiogram","2019-09-06","1","7","291906","false","6","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2aeQZR58l0buPa3JpwE1yl","House Of Mine - Rework of Sit At The Piano","spotify:artist:5b3ZFm6P1lpZIASMDnBDs9, spotify:artist:2soHr8jGZ0ATxc6X6BgmbA","Kan Sano, Miller Blue","spotify:album:42dCsc9mLBxT2EXXCKUgTW","House Of Mine (Rework of Sit At The Piano)","2019-06-28","1","1","234318","false","45","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7oXWMHKJEyHuSUcMrHIfPG","YUMEMAKASE","spotify:artist:5COMNbVWoe1Kb5UTFAaUwF","Soil & ""Pimp"" Sessions","spotify:album:6v7GzeuOHHnH3lVT1JDNYJ","Dapper","2018-05-09","1","8","229171","false","20","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5epDZrXitn0EqY2V9NROLE","Oyá","spotify:artist:6LcWO77VeIUPqNY22N3fI0","Daymé Arocena","spotify:album:2kkfU1v3U53ZDhXC3ZQdaQ","Sonocardiogram","2019-09-06","1","2","133400","false","10","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3ynq9sHKwMTHTma2Xx0f2j","Back to Basics","spotify:artist:48C2RLG6w7o4jAJjCJKZM8","Shigeto","spotify:album:1Zb5TFUP2q1TVKbCd8E1vu","Versions","2019-09-20","1","1","201409","false","21","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:74BVIgWydHjEfJFU5fAcr0","Divine Family","spotify:artist:48C2RLG6w7o4jAJjCJKZM8","Shigeto","spotify:album:1Zb5TFUP2q1TVKbCd8E1vu","Versions","2019-09-20","1","3","490949","false","17","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:33LeiHDmFod6GNL31IJKMu","River Bank Drive","spotify:artist:48C2RLG6w7o4jAJjCJKZM8","Shigeto","spotify:album:1Zb5TFUP2q1TVKbCd8E1vu","Versions","2019-09-20","1","4","399560","false","26","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3B9gKDMfOttsrifmrESOOP","MCW","spotify:artist:48C2RLG6w7o4jAJjCJKZM8","Shigeto","spotify:album:4NavcFH8n9csxAKdXiyCFw","MCW","2019-08-14","1","1","379860","false","33","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6xxldyD49GihQ9HULyNIQb","Take Me to the Light","spotify:artist:23EA28263XvtIrXuySX6oI, spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Francis and the Lights, Bon Iver, Kanye West","spotify:album:4HDdX1Pt0kmyC2iZPodz8Y","Take Me to the Light","2019-08-30","1","1","255554","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7wK3vFraZXIjVxOqObajAL","スポーツマン (2019 Remastering)","spotify:artist:370nbSkMB9kDWyTypwWYak","Haruomi Hosono","spotify:album:2hww6ALEJE8sKj9oCkTS5n","Philharmony","1978","1","8","245960","false","51","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3twNr040yH8xqM9bKywjKj","12am in Tokyo","spotify:artist:6i7vuj4baoX6jLmZdWgHfj","star printer","spotify:album:7hibAJWCEhBaO746XwKYbj","Midnight","2016-10-15","1","8","190110","true","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:64ZbL7bPl158yKx3WdzEjs","Alone","spotify:artist:6i7vuj4baoX6jLmZdWgHfj, spotify:artist:2oJQNIZWvHNgMbrv62Mod9","star printer, Shiloh","spotify:album:0spTCy0MUjjUiJ2w7JzXTn","Alone","2017-08-19","1","1","117491","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4eHaDYgauLZXeRvWay3ALS","Limbo","spotify:artist:51FKMPw06mntCaz6yO6ddg","Jiwoo","spotify:album:2pea9jjb6aDDhS94HLCm0T","Maison","2019-07-06","1","5","147501","false","35","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:70ubd3ZaGwclL8c0arXzBb","Tense","spotify:artist:1ESM3iS4CDpxrVcRYvzJxN, spotify:artist:5pHwJakVgh9gOqUEoT9ZYz, spotify:artist:4eRrTK3Ofu59nhMxa9f5Km, spotify:artist:4MRRTWCvkHzfw953JHybmz","ROSHIMA, falcxne, Stacey Shopsowitz, Jan Morez","spotify:album:7uKZhKpDoT5sWYakpewhbg","Tense","2019-09-22","1","1","190072","false","6","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0f2ef9sq5GiFRpo5ATuX5U","Bad","spotify:artist:2hwy5DELim1AxB1sHPqn4y, spotify:artist:3fcW2V4zOfFm0IsWCJUuzz","Gotts Street Park, Zilo","spotify:album:2nleDCTggTF27aqGxIIFod","Bad","2019-08-07","1","1","211733","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0YQEe9hz9aCzjcrqTG1QOp","Loan Shark","spotify:artist:0QkgnHpxSCOYdTnhUR9S5k","RIZ LA VIE","spotify:album:54W01aP0unvfmXtTCxtzj2","Breathe.","2019-06-28","1","1","238447","false","26","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6GijrCnVsghoXzLOt2elDw","bayridge","spotify:artist:2zAshenjqDlcL4pudfySBY","emawk","spotify:album:2DXytFWgK7lHidJLxTJzT2","allthefeels","2019-07-25","1","3","206060","false","45","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6PMaVCOx9ugkCt6Morvumv","Clips","spotify:artist:4ODo634wVqDxqgVSlXE2LO","HWLS","spotify:album:0GvHcooGHoTx43UPfj1k85","Clips","2019-09-13","1","1","190909","false","6","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0O2SyMqEQJaxQL0i2TCAb8","Alkebulan (feat. Eric Harland & Kassa Overall)","spotify:artist:7iUF39q93Xixo33E6IvNYm, spotify:artist:0wTdAqanDZiEonTBUmBSQh, spotify:artist:7qzzcFzliEAHMlDA9qaRVf","Theo Croker, Eric Harland, Kassa Overall","spotify:album:4oxXzA5rNIBilAsmoK88Yg","Star People Nation","2019-05-17","1","9","169746","false","17","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5UNYy1CAw6ANRvT8Fp5SP0","Wonda","spotify:artist:5Seq5NVNiEVCKLmDeQ6yBZ, spotify:artist:052uglZ4PgpVs8YxEOViXz","Kuma Overdose, Lord Apex","spotify:album:5IUqSE3YHoKOpKzvJu70BD","Lofty.","2019-05-03","1","2","222608","true","11","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2Ihkwj6ncmwn7eWSlFjVat","Beach Side","spotify:artist:4JoqKyiPAsXMuc8mkF25Ju","nite swim","spotify:album:2lS1MUXiUNaE7R4BSGdeT0","Beach Side","2019-05-07","1","1","212374","false","3","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5sVy95kcvvSwb9acJwSyKO","Paris (Sam Tiba Remix)","spotify:artist:3MUcTGmdb4on8WHhIhPkzK, spotify:artist:0JTut6xW6jPAnF0igeyCb5","KOHH, Sam Tiba","spotify:album:0yoKFHQkaI4F1WbQVCvLl4","Homieland, Vol. 2","2016-01-22","1","24","198392","true","37","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7wW1j1PtUJBV3QFeY5VKey","Voxes Roll","spotify:artist:0IUKzbO8Ak6iMVUae225Wk","Canblaster","spotify:album:0yoKFHQkaI4F1WbQVCvLl4","Homieland, Vol. 2","2016-01-22","1","8","303022","false","6","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3ODFkkLTkyZpdyzcDQXTij","3AM","spotify:artist:25fqWEebq6PoiGQIHIrdtv, spotify:artist:4Xi6LSfFqv26XgP9NKN26U, spotify:artist:4HiLipaDjOwRkhJlk5s1uT","Baauer, AJ Tracey, Jae Stephens","spotify:album:4AkswLi8Q76CdDouFhIQAr","3AM","2018-07-12","1","1","191684","false","61","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4RshiHh2HB7jvSAqm2hOLv","Soul Rich","spotify:artist:0Nc09HuPN9ELmbTCLyNKnO, spotify:artist:43Pidv3EujM1Q6woVw4Jy0","Nadia Rose, WondaGurl","spotify:album:5GKpHjnrNn8kelT9A5h5bn","Toronto / Paris (Red Bull Music)","2019-09-18","1","6","202438","true","18","spotify:user:1227113","2019-12-13T16:28:46Z"
